848,Speaker 2,"And she died two days later.",223.000,225.000
849,Speaker 2,"And do you remember?",225.000,226.000
850,Speaker 2,"How much influence that you had given her?",226.000,230.000
851,Speaker 1,"60.",230.000,232.000
852,Speaker 2,"And where would you got that from?",232.000,233.000
853,Speaker 1,"From from the same place I would get it.",233.000,237.000
854,Speaker 2,"Do you remember where Allen was in in Crescent here?",237.000,240.000
855,Speaker 1,"Yes, she was on the South wing.",240.000,242.000
856,Speaker 1,"And.",242.000,244.000
857,Speaker 1,"Probably about four doors down from the nurses station in a.",244.000,248.000
858,Speaker 1,"Double room on the.",248.000,250.000
859,Speaker 1,"The right hand side, if you're facing the.",250.000,252.000
860,Speaker 1,"End.",252.000,253.000
861,Speaker 1,"She is on the right hand side.",253.000,259.000
862,Speaker 2,"You don't say a lot of negative things about.",259.000,261.000
863,Speaker 2,"How you're did.",261.000,262.000
864,Speaker 2,"You did you get along?",262.000,263.000
865,Speaker 2,"With her, OK.",263.000,263.000
866,Speaker 2,"Did you ever do anything to harm you or?",263.000,266.000
867,Speaker 1,"No, no. She was very quiet.",266.000,269.000
868,Speaker 1,"It was just back up that feeling of this, you know, she's next to the time so.",269.000,276.000
869,Speaker 2,"And.",276.000,279.000
870,Speaker 2,"Her health at that point was for diagnosis.",279.000,281.000
871,Speaker 1,"Choose.",281.000,284.000
872,Speaker 1,"Couldn't tell you her diagnosis, just that she was she didn't get out of bed a lot and she had to be fed her food and.",284.000,290.000
873,Speaker 1,"Fed her pills.",290.000,292.000
874,Speaker 1,"So she she was near her end and like.",292.000,295.000
875,Speaker 2,"How old do you think, Ellen?",295.000,296.000
876,Speaker 2,"Was when this happened?",296.000,300.000
877,Speaker 1,"Library.",300.000,303.000
878,Speaker 2,"Do you remember what Doctor would?",303.000,304.000
879,Speaker 2,"Have were you there when?",304.000,306.000
880,Speaker 2,"She passed away the two days later.",306.000,307.000
881,Speaker 1,"I don't think.",307.000,308.000
882,Speaker 2,"So you know, see one would be. Which doctor? Are you sure?",308.000,313.000
883,Speaker 1,"Once I gave the information there.",313.000,319.000
884,Speaker 1,"Kind of laid low and didn't.",319.000,321.000
885,Speaker 1,"Yeah. And then you can.",321.000,325.000
886,Speaker 2,"So so if you.",325.000,327.000
887,Speaker 2,"Issued an insulin injection to somebody. How and for instance, do you remember where Halen was injected?",327.000,333.000
888,Speaker 1,"Probably her arm.",333.000,335.000
889,Speaker 2,"OK.",335.000,337.000
890,Speaker 2,"So do you remember she had a?",337.000,339.000
891,Speaker 2,"Reaction at all.",339.000,341.000
892,Speaker 1,"The reaction?",341.000,342.000
893,Speaker 2,"You know.",342.000,342.000
894,Speaker 2,"If she.",342.000,343.000
895,Speaker 2,"Confronted you and what you were doing at all.",343.000,345.000
896,Speaker 2,"Was she able to?",345.000,346.000
897,Speaker 1,"Mentor now.",346.000,349.000
898,Speaker 2,"Which you used to getting.",349.000,352.000
899,Speaker 2,"Implant or needles or?",352.000,352.000
900,Speaker 1,"I don't know. She was.",352.000,357.000
901,Speaker 2,"But she wasn't combative. Or she confront you and ask you what you were doing.",357.000,362.000
902,Speaker 1,"No.",362.000,364.000
903,Speaker 2,"And and you said once once you gave them their insulin.",364.000,368.000
904,Speaker 1,"You just, I just kind of. I tried to stay away from it sometimes I was very interested to see what was happening. I would just try to stay away from it.",368.000,376.000
905,Speaker 2,"Would you ever go back into their rooms if while they were still alive, to see how they're progressing through the?",376.000,382.000
906,Speaker 1,"If they were, if they were my.",382.000,384.000
907,Speaker 1,"If they were mania charge. Yes, I got you.",384.000,388.000
908,Speaker 2,"Even though you have.",388.000,389.000
909,Speaker 2,"Attempted to take their lives.",389.000,391.000
910,Speaker 1,"Yeah.",391.000,392.000
911,Speaker 2,"And you would.",392.000,395.000
912,Speaker 2,"What kind of symptoms would they?",395.000,397.000
913,Speaker 2,"Show were they different for everyone or?",397.000,399.000
914,Speaker 1,"Well, usually they get very diaphoretic red.",399.000,404.000
915,Speaker 1,"They could lose consciousness. They shake some people. One person has seizure. Think it was just one person.",404.000,413.000
916,Speaker 1,"Two people stroke traders.",413.000,417.000
917,Speaker 2,"Right after receiving.",417.000,419.000
918,Speaker 1,"Not right after, but they stroked, hosed.",419.000,421.000
919,Speaker 2,"Overtime.",421.000,424.000
920,Speaker 1,"You can actually three people because they believe James Stroke does as well. So that's just so helpful to have.",424.000,428.000
921,Speaker 2,"Mr. OK.",428.000,436.000
922,Speaker 2,"OK, November 2011, Mary is there when you recall.",436.000,443.000
923,Speaker 1,"Yeah.",443.000,446.000
924,Speaker 1,"Yes.",446.000,447.000
925,Speaker 2,"And this was that correct? Yeah. OK. And you said that she wasn't.",447.000,450.000
926,Speaker 2,"A diabetic, but she had dementia.",450.000,452.000
927,Speaker 1,"That's right. But she could talk and communicate a lot.",452.000,455.000
928,Speaker 2,"Mary.",455.000,456.000
929,Speaker 1,"She was. She was feisty. Yeah.",456.000,461.000
930,Speaker 1,"Soon here at the nursing home, and she's experience sold novice see and.",461.000,466.000
931,Speaker 1,"One night, she said, you know, I'm going to die tonight.",466.000,469.000
932,Speaker 1,"Yeah. And I said, oh, and she said, yeah, why don't you get me into the why don't you get me into the deathbed so I can die?",469.000,477.000
933,Speaker 1,"Are you sure?",477.000,478.000
934,Speaker 1,"That's what we did, that I didn't die.",478.000,481.000
935,Speaker 1,"So I said OK and I went to the other nurse.",481.000,483.000
936,Speaker 1,"That was working with.",483.000,484.000
938,Speaker 1,"And she said, oh, OK, well, let's put him inside his care room, if that's what you.",485.000,491.000
939,Speaker 1,"So we did. And then I thought, well, she must be the next one. I had a feeling should be she must.",491.000,497.000
940,Speaker 1,"Be the next one.",497.000,499.000
941,Speaker 1,"Because she was saying she was going to die. But there's no time. She just gonna die. So I gave her an hour and she became higher. Then she died.",499.000,509.000
942,Speaker 1,"Thanks in a couple of days.",509.000,515.000
943,Speaker 2,"Document.",515.000,524.000
944,Speaker 1,"Hey.",524.000,526.000
945,Speaker 1,"Which one has the vodka in it?",526.000,530.000
946,Speaker 2,"No answer from him.",530.000,534.000
948,Speaker 2,"Where was that in relation to where she was and where was Mary and Chris and here?",573.000,576.000
949,Speaker 1,"He was down the sampling.",576.000,579.000
950,Speaker 1,"Couple of rooms down from the the.",579.000,583.000
951,Speaker 1,"Down from the nurses office. And she? Yeah. So we did put her in the pipe in bed.",583.000,590.000
952,Speaker 2,"And would that be a decision?",590.000,591.000
953,Speaker 2,"That you would make or someone else would have to make for you.",591.000,593.000
954,Speaker 1,"Together we made it.",593.000,595.000
955,Speaker 2,"But a supervisor wouldn't have to and say OK, go ahead and.",595.000,597.000
956,Speaker 1,"No, no. We had, we have enough autonomy that if we thought someone was paid, if we could call the doctor, tell them what was going on. Moving, move the person to the palliative bed and get orders for positive care.",597.000,614.000
957,Speaker 2,"And do you remember how much insulin you would have given Mary?",614.000,617.000
958,Speaker 1,"I think she may have been the first person that I did in long acting and short acting 2 together.",617.000,624.000
959,Speaker 2,"And communities, besides the actual obvious in the title of the actual drug itself, long acting and short acting, what was the biggest difference between the?",624.000,634.000
960,Speaker 1,"211 drops your blood sugar right away. The other starts working through your body and dropping it gradually over.",634.000,643.000
961,Speaker 1,"Long periods of time.",643.000,644.000
962,Speaker 1,"But it just keeps dropping it.",644.000,646.000
963,Speaker 2,"And what would the combination?",646.000,647.000
964,Speaker 2,"Of those two do together.",647.000,648.000
965,Speaker 1,"Ah, there's so much I didn't know for sure, but I figured it would be much stronger than just.",648.000,649.000
966,Speaker 2,"Did you know or?",649.000,653.000
967,Speaker 1,"The short acting.",653.000,658.000
968,Speaker 1,"Yeah.",658.000,660.000
969,Speaker 2,"You know, do you remember where you injected Mary? Probably her.",660.000,668.000
970,Speaker 1,"I told her. I told her it's her pain.",668.000,672.000
971,Speaker 2,"And, you know, she was in a single room. Double room.",672.000,674.000
972,Speaker 1,"While we had moved her from the double room to the living care room, right catered corner from the nursing home.",674.000,681.000
973,Speaker 2,"So where did you inject her? In the bed or her?",681.000,683.000
974,Speaker 1,"In Italian.",683.000,686.000
975,Speaker 2,"And she she had vocalized to you that she thought that she was going to die that night.",686.000,690.000
976,Speaker 1,"Yeah. So I said, OK, she must be the one. When I gave the info and I got that feeling inside and the laughter.",690.000,698.000
977,Speaker 2,"Has she ever said something like something to you before but wanting?",698.000,701.000
978,Speaker 1,"To die? Not like that. No. She's like, I want to die. I want to die. I want to die tonight. I'm going to die.",701.000,709.000
979,Speaker 2,"You know.",709.000,710.000
980,Speaker 2,"New to you?",710.000,711.000
981,Speaker 1,"Yeah.",711.000,712.000
982,Speaker 2,"Do you remember what ship?",712.000,713.000
983,Speaker 2,"You're working.",713.000,715.000
984,Speaker 1,"Afternoon, 3:00 to 11:00.",715.000,718.000
985,Speaker 2,"And about what time do you think you would have moved into?",718.000,720.000
986,Speaker 2,"The positive bed and.",720.000,721.000
987,Speaker 1,"I am.",721.000,725.000
988,Speaker 1,"Might have been after supper, so both 7.",725.000,729.000
989,Speaker 2,"And marry everything to harm you or.",729.000,731.000
990,Speaker 1,"No, no, not too funny.",731.000,732.000
991,Speaker 2,"I'll tell you anyway.",732.000,738.000
992,Speaker 2,"You're funky and outspoken. Yeah. Do you remember being present when she died?",738.000,746.000
993,Speaker 1,"I don't think I was.",746.000,748.000
994,Speaker 2,"Right. And therefore probably wouldn't be a part.",748.000,751.000
995,Speaker 2,"Of checking the boxes.",751.000,752.000
996,Speaker 1,"No, no, I didn't live off this record.",752.000,758.000
997,Speaker 2,"Who was there to see Mary on a regular basis, looking to see Mary and?",758.000,763.000
998,Speaker 2,"You know, if you had family.",763.000,767.000
999,Speaker 1,"Maybe fun?",767.000,770.000
1000,Speaker 1,"But I don't know.",770.000,780.000
1001,Speaker 2,"And Mary being.",780.000,782.000
1002,Speaker 2,"Will refer to her as your 4th victim. Use another 4th.",782.000,784.000
1003,Speaker 1,"Yeah.",784.000,786.000
1004,Speaker 2,"Personent and well.",786.000,788.000
1005,Speaker 2,"That you were successful in.",788.000,792.000
1006,Speaker 2,"And insulin injections.",792.000,794.000
1007,Speaker 2,"How did your motion start?",794.000,795.000
1008,Speaker 2,"To to feel it is kept continuing.",795.000,796.000
1009,Speaker 1,"I am.",796.000,801.000
1010,Speaker 1,"I kept having a lot of help.",801.000,803.000
1011,Speaker 1,"A lot of guilt.",803.000,808.000
1012,Speaker 1,"Mary.",808.000,810.000
1013,Speaker 1,"Well, as you'll see, after Mary was bodice and after gladice, there was.",810.000,816.000
1014,Speaker 1,"A period of two years work I.",816.000,818.000
1015,Speaker 1,"Didn't do it.",818.000,820.000
1016,Speaker 1,"Three years.",820.000,824.000
1017,Speaker 2,"What was going on in your life at that point?",824.000,826.000
1018,Speaker 1,"I was trying very, very hard to get close to God to make sure that this wasn't him and to just live my life, read the Bible, go to church and not do that. Anyone do it anymore.",826.000,840.000
1019,Speaker 1,"So I tried very.",840.000,841.000
1020,Speaker 1,"Hard.",841.000,842.000
1021,Speaker 1,"I'm still using a little bit more.",842.000,846.000
1022,Speaker 1,"Yes.",846.000,848.000
1023,Speaker 2,"Yeah. What was your great choice?",848.000,851.000
1024,Speaker 1,"Right. Shouldn't say it like that, but I.",851.000,852.000
1025,Speaker 1,"Yeah.",852.000,854.000
1026,Speaker 1,"Think it sounds like it.",854.000,855.000
1027,Speaker 1,"Yeah, right. Brian. Bill is. Yeah. Yeah. Papa Ryan, pop down some water. Yeah. Yeah. Ryan water.",855.000,864.000
1028,Speaker 2,"And.",864.000,866.000
1029,Speaker 2,"Typically, how much would you would you really? Yeah.",866.000,873.000
1030,Speaker 2,"Like like shots of rye or.",873.000,876.000
1031,Speaker 1,"Drink. I don't know.",876.000,880.000
1032,Speaker 1,"If you get it all those shots.",880.000,883.000
1033,Speaker 1,"I don't do drinks so like 3 * 9.",883.000,887.000
1034,Speaker 1,"27.",887.000,888.000
1035,Speaker 2,"So you'd be drinking triples.",888.000,890.000
1036,Speaker 1,"Yes.",890.000,893.000
1037,Speaker 2,"How would that make you feel?",893.000,894.000
1038,Speaker 2,"Like in combination with the higher Marks and.",894.000,897.000
1039,Speaker 1,"I never did it with the head remark.",897.000,899.000
1040,Speaker 2,"No, it was either one.",899.000,900.000
1041,Speaker 2,"Of the other ends.",900.000,900.000
1042,Speaker 1,"One of the other because the business is margin.",900.000,904.000
